animal_id,crossing
A707755,"6900 BLOCK STEARNS ST, LONG BEACH CA"
A637086,"700 BLK DAWSON AVE, LONG BEACH, CA"
A726201,700 BLK E 36TH ST
A704416,"700 BLK LIME AVE, LONG BEACH CA"
A740010,"700 BLK MAGNOLIA AVE, LONG BEACH, CA 908113"
A648505,"700 BLK MOLINO AVE, LONG BEACH, CA 9080"
A714414,"700 BLK N WASHINGTON PL, LONG BEACH, CA"
A714628,"700 BLK ORIZABA AVE, LONG BEACH, CA"
A703848,"700 BLK PINE AVE, LONG BEACH, CA"
A711436,"700 BLK SAINT LOUIS ST, LONG BEACH CA"
A714885,700 BLK W OCEAN
A713220,"700 BLOCK CHESTNUT AVE, LONG BEACH CA"
A718669,"700 BLOCK E MEDIO ST, LONG BEACH CA"
A712757,"700 BLOCK E SHORELINE, LONG BEACH CA"
A732368,"700 BLOCK EUCLID AVE, LONG BEACH CA"
A732366,"700 BLOCK EUCLID AVE, LONG BEACH CA"
A741539,"700 BLOCK FREEMAN AVE, LONG BEACH CA"
A702257,"700 BLOCK LINDEN AVE, LONG BEACH CA"
A714403,"700 BLOCK OBISPO AVE, LONGH BEACH CA"
A713050,"700 BLOCK PINE AVE, LONG BEACH CA"
A726528,700 DAWSON
A720022,"700 QUEENSWAY DR, LONG BEACH CA"
A722417,7000 BLK CARSON BLVD LONG BEACH CA
A696866,7000 BLK E EL PASEO ST
A728862,7000 BLK E SPRING STREET
A708135,7000 BLK EL PASEO ST
A733950,7000 BLK WARDLOW ROAD LONG BEACH CA 908
A709976,"7000 BLOCK 229TH ST, EAST BRADENTON"
A745117,"710 FREEWAY AT 6TH ST, LONG BEACH CA"
A720175,"710 FREEWAY AT PCH, LONG BEACH CA"
A722416,710 N FREEWAY/OCEAN BLVD
A715679,7-10 SOUTH/ E ANAHEIM ST
A722858,7100 BLK ORANGE AVE
A659839,"7100 E ATHERTON ST, LONG BEACH, CA 908015"
A714228,7200 BLK OCEAN BLVD
A728341,7200 E OCEAN
A711749,7200 E SPRING
A704372,7200 PREMIUM
A699732,7500 BLK E SPRING ST
A734980,"7500 BLK E SPRING ST, LONG BEACH, CA"
A738821,"7500 BLK E SPRING ST, LONG BEACH, CA"
A706706,7500 BLK SPRING ST
A729621,"7500 BLOCK CARSON ST, LONG BEACH CA"
A717117,"7500 BLOCK E SPRING ST, LONG BEACH CA"
A706162,"7500 BLOCK SPRING ST, LONG BEACH CA"
A725148,7500 E SPRING
A713125,"7600 BLOCK CARSON BLVD, LONG BEACH CA"
A707983,"7600 BLOCK CARSON BLVD, LONG BEACH CA"
A712706,7700 BLK E SPRING ST
A696644,7700 BLK E SPRING ST
A696647,7700 BLK E SPRING ST
A745181,"7700 BLK E SPRING ST, LONG BEACH, CA 908015"
A715550,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A725578,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A702546,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A720134,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A720136,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A723834,"7700 BLOCK E WARDLOW RD, LONG BEACH CA"
A698448,7700 E SPRING
A706592,7700 E SPRING ST
A695433,7700 E SPRING ST
A695434,7700 E SPRING ST
A695769,7700 E SPRING ST
A695423,7700 E SPRING ST
A707015,"7700 E SPRING ST, LONG BEACH CA"
A707019,"7700 E SPRING ST, LONG BEACH CA"
A740815,"7700 E SPRING ST, LONG BEACH CA"
A740810,"7700 E SPRING ST, LONG BEACH CA"
A701239,"7700 E SPRING ST, LONG BEACH CA, 9015"
A709396,7700 E SPRING ST.
A717697,7700 E SPRING STREET
A716628,7700 E SPRING STREET
A691721,7700 E. SPRING ST
A709274,7700 E.SPRING ST
A571784,7700TH BLK OF E SPRING ST
A711832,7700TH BLK OF E SPRING ST
A696742,7700TH BLK OF E SPRING ST
A696557,7700TH BLK OF E SPRING ST
A719933,7700TH E SPRING ST
A709558,"7800 BLK E WARDLOW RD, LONG BEACH CA"
A709936,"7800 BLOCK CARSON BLVD, LB CA"
A714172,"800 BLK ALAMITOS AVE, LOMG BEACH CA"
A691815,800 BLK ALOMITOS AVE
A694153,800 BLK ALOMITOS AVE
A635867,800 BLK FREEMAN AVE LONGCH CA 90804 BE
A722886,800 BLK HOFFMAN AVE
A701697,"800 BLK MARTIN LUTHER KING JR BLVD, LONG BEACH CA"
A717301,"800 BLK OLIVE AVE, LONG BEACH, CA"
A726623,"800 BLK W PACIFIC COAST HWY, LONG BEACH CA"
A729091,"800 BLOCK GAVIOTA AVE, LONG BEACH CA"
A711404,"800 BLOCK ORIZABA AVE, LONG BEACH CA"
A717171,"800 BLOCK PALO VERDE AVE, LONG BEACH CA"
A717170,"800 BLOCK PALO VERDE AVE, LONG BEACH CA"
A719678,800 MOLINO
A719679,800 MOLINO
A716225,8000 BLK TARMA ST
A716226,8000 BLK TARMA ST
A711489,"8100 BLOCK E TIMOR ST, LONG BEACH CA"
A736595,"8200 BLOCK TULA AVE, LONG BEACH CA"
A696281,8200 TEVA
A730120,"8300 BLOCK BELMONT ST, BELLFLOWER"
A718125,"8500 BLOCK ALONDRA BLVD, PARAMOUNT, CA"
A697994,"900 BLK CHESTER PL, LONG BEACH CA"
A697997,"900 BLK CHESTER PL, LONG BEACH CA"
A691398,"900 BLK E APPLETON AVE, LONG BEACH, CA"
A726801,"900 BLK E HILL ST, LONG BEACH, CA"
A714098,"900 BLK JUNIPERO AVE, LONG BEACH, CA"
A741323,900 BLK LIME AVE
A725603,900 BLK LOMA VISTA DR
A726549,"900 BLK MAINE AVE, LONG BEACH, CA"
A739212,900 BLK OHIO AVE
A710624,900 BLK PINE AVE
A697556,"900 BLOCK E 10TH ST, LONG BEACH CA"
A718159,"900 BLOCK E CARSON ST, LONG BEACH"
A722052,"900 BLOCK E NEVADA ST, SIGNAL HILL CA"
A703831,"900 BLOCK FAIRBANKS AVE, LONG BEACH"
A737013,"900 BLOCK LOMA VISTA DR, LONG BEACH CA"
A720204,"9000 BLK LOUISE ST., BELLFLOWER"
A705219,91 W. FWY AND CHERRY AVE
A708923,ATLANTIC AND 20TH
A703931,ATLANTIC AND ANAHEIM
A694012,ATLANTIC AND BURNETT ST
A699800,"BEACH AND CHAPMAN, STANTON, CA"
A707306,BELMONT PIER
A703994,CANDLEWOOD AND PARAMOUNT
A697788,"CARSON AND NORWALK, HAWAIIAN GARDENS, CA"
A693710,CERRITOS PARK EAST
A719454,CHERRY AVE/ WILLOW ST
A638669,"CHERRY AVENUE & EAST POINSETTIA STREET, LONG BEACH, CA"
A744265,CHERRY AVENUE PARK
A691632,CHESTNUT
A701785,COLORADO LAGOON NEAR APPIAN WAY
A701787,COLORADO LAGOON NEAR APPIAN WAY
A705378,DUMPED IN SHELTER PLOT
A630946,"E RING ST / LILY AVE, LONG BEACH, CA 908008"
A615761,EL DORADO DOG PARK
A708906,EL DORADO PARK
A698149,EL DORADO PARK
A701756,EL DORADO PARK BY GOLF COURSE
A738472,EL DORADO PARK EAST GLIDER FIELD
A733142,"GERALD DESMOND BRIDGE, LONG BEACH, CA"
A607391,INGLEWOOD
A704489,"JAYMILLS AND OSGOOD AVE, LONG BEACH"
A709923,"KATELLA AND FARQUHAR, LOS ALAMITOS CA"
A718267,LAKEWOOD/WILLOW
A721068,LEFT AT FRONT DOOR
A721069,LEFT AT FRONT DOOR
A694317,LEFT AT FRONT DOOR
A740718,LEFT IN PLOT
A697584,"LONG BEACH TOWNE CENTER, LONG BEACH"
A698663,LOS ALAMITOS/CERRITOS LOS AL CA
A620639,"N LAKEWOOD BLVD / DONALD DOUGLAS DR, LONG BEACH, CA 90808."
A745049,NFD
A698764,OBISPO SIGNAL HILL
A719141,"OCEAN AND JUNIPERO AVE, LONG BEACH CA"
A712050,OCEAN AND REDONDO
A725491,PALO VERDE AND SOUTH ST
A713632,"PINE AND BROADWAY, LONG BEACH CA"
A717577,ROSIES DOG BEACH NEAR WATER
A693998,SANTA FE AVE & ANAHEIM ST
A703422,SPRING/ 605 FWY
A699745,STUDEBAKER RD AND LOYNES
A699371,WOODRUFF
